group_id	function_id	size	mean_ns	GiB/s
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	64	6.025	9.89
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	127	14.065	8.41
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/aarch64/pmull-small	127	14.065	8.41
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	0	1.586	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	0	1.586	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	1	1.719	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	1	1.719	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	7	4.728	1.38
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	7	4.728	1.38
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	8	3.856	1.93
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	8	3.856	1.93
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	15	8.086	1.73
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=3)	oneshot/portable/slice8	15	8.086	1.73
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	128	7.316	16.29
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	128	7.316	16.29
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	255	67.182	3.53
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	255	67.182	3.53
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	256	8.921	26.73
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	256	8.921	26.73
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	512	12.713	37.51
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	512	12.713	37.51
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	1024	20.575	46.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	1024	20.575	46.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	1792	34.007	49.08
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	1792	34.007	49.08
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	2048	39.452	48.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	2048	39.452	48.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	4096	69.025	55.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3	4096	69.025	55.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3-2way	16384	254.674	59.91
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3-2way	16384	254.674	59.91
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3-3way	65536	985.745	61.92
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3-3way	65536	985.745	61.92
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3-3way	1048576	15801.446	61.80
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-eor3-3way	1048576	15801.446	61.80
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	16	4.767	3.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	16	4.767	3.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	31	11.079	2.61
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	31	11.079	2.61
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	32	4.771	6.25
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	32	4.771	6.25
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	63	12.168	4.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	63	12.168	4.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	64	6.046	9.86
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	64	6.046	9.86
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	127	14.033	8.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/aarch64/pmull-small	127	14.033	8.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	0	1.580	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	0	1.580	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	1	1.711	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	1	1.711	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	7	4.982	1.31
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	7	4.982	1.31
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	8	8.070	0.92
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	8	8.070	0.92
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	15	7.971	1.75
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=4)	oneshot/portable/slice8	15	7.971	1.75
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	128	7.390	16.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	128	7.390	16.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	255	66.856	3.55
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	255	66.856	3.55
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	256	8.899	26.79
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	256	8.899	26.79
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	512	12.739	37.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	512	12.739	37.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	1024	22.078	43.19
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	1024	22.078	43.19
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	1792	32.589	51.21
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	1792	32.589	51.21
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	2048	37.380	51.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	2048	37.380	51.03
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	4096	70.019	54.48
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3	4096	70.019	54.48
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3-2way	16384	255.088	59.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3-2way	16384	255.088	59.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3-3way	65536	988.291	61.76
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3-3way	65536	988.291	61.76
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3-3way	1048576	15785.647	61.86
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-eor3-3way	1048576	15785.647	61.86
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	16	4.765	3.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	16	4.765	3.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	31	11.060	2.61
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	31	11.060	2.61
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	32	4.772	6.25
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	32	4.772	6.25
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	63	12.127	4.84
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	63	12.127	4.84
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	64	6.024	9.89
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	64	6.024	9.89
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	127	14.081	8.40
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/aarch64/pmull-small	127	14.081	8.40
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	0	1.599	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	0	1.599	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	1	1.710	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	1	1.710	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	7	4.748	1.37
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	7	4.748	1.37
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	8	3.709	2.01
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	8	3.709	2.01
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	15	7.896	1.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=5)	oneshot/portable/slice8	15	7.896	1.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	128	7.333	16.26
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	128	7.333	16.26
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	255	69.446	3.42
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	255	69.446	3.42
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	256	8.884	26.84
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	256	8.884	26.84
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	512	13.008	36.66
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	512	13.008	36.66
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	1024	21.782	43.78
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	1024	21.782	43.78
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	1792	31.705	52.64
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	1792	31.705	52.64
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	2048	38.399	49.67
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	2048	38.399	49.67
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	4096	70.731	53.93
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3	4096	70.731	53.93
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3-2way	16384	254.872	59.87
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3-2way	16384	254.872	59.87
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3-3way	65536	989.476	61.68
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3-3way	65536	989.476	61.68
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3-3way	1048576	15667.126	62.33
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-eor3-3way	1048576	15667.126	62.33
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	16	4.794	3.11
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	16	4.794	3.11
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	31	10.996	2.63
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	31	10.996	2.63
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	32	4.929	6.05
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	32	4.929	6.05
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	63	12.098	4.85
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	63	12.098	4.85
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	64	6.024	9.89
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	64	6.024	9.89
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	127	14.097	8.39
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/aarch64/pmull-small	127	14.097	8.39
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	0	1.588	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	0	1.588	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	1	1.725	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	1	1.725	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	7	4.827	1.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	7	4.827	1.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	8	3.994	1.87
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	8	3.994	1.87
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	15	7.895	1.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=6)	oneshot/portable/slice8	15	7.895	1.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	128	7.410	16.09
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	128	7.410	16.09
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	255	67.342	3.53
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	255	67.342	3.53
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	256	8.891	26.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	256	8.891	26.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	512	12.833	37.16
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	512	12.833	37.16
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	1024	20.914	45.60
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	1024	20.914	45.60
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	1792	33.368	50.02
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	1792	33.368	50.02
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	2048	39.112	48.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	2048	39.112	48.77
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	4096	70.294	54.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3	4096	70.294	54.27
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3-2way	16384	255.348	59.76
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3-2way	16384	255.348	59.76
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3-3way	65536	987.979	61.78
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3-3way	65536	987.979	61.78
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3-3way	1048576	15946.674	61.24
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-eor3-3way	1048576	15946.674	61.24
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	16	4.782	3.12
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	16	4.782	3.12
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	31	11.033	2.62
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	31	11.033	2.62
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	32	4.787	6.23
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	32	4.787	6.23
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	63	12.189	4.81
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	63	12.189	4.81
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	64	6.022	9.90
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	64	6.022	9.90
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	127	14.027	8.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/aarch64/pmull-small	127	14.027	8.43
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	0	1.583	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	0	1.583	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	1	1.709	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	1	1.709	0.54
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	7	4.818	1.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	7	4.818	1.35
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	8	3.650	2.04
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	8	3.650	2.04
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	15	8.230	1.70
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=7)	oneshot/portable/slice8	15	8.230	1.70
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	128	7.454	15.99
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	128	7.454	15.99
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	255	67.478	3.52
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	255	67.478	3.52
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	256	9.261	25.74
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	256	9.261	25.74
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	512	12.777	37.32
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	512	12.777	37.32
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	1024	21.761	43.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	1024	21.761	43.82
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	1792	33.739	49.47
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	1792	33.739	49.47
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	2048	38.012	50.18
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	2048	38.012	50.18
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	4096	66.467	57.39
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3	4096	66.467	57.39
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3-2way	16384	254.570	59.94
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3-2way	16384	254.570	59.94
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3-3way	65536	994.239	61.39
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3-3way	65536	994.239	61.39
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3-3way	1048576	15637.588	62.45
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-eor3-3way	1048576	15637.588	62.45
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	16	4.766	3.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	16	4.766	3.13
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	31	11.042	2.61
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	31	11.042	2.61
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	32	4.812	6.19
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	32	4.812	6.19
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	63	12.099	4.85
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	63	12.099	4.85
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	64	6.018	9.90
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	64	6.018	9.90
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	127	14.216	8.32
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/aarch64/pmull-small	127	14.216	8.32
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/portable/slice8	0	1.590	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/portable/slice8	0	1.590	
crc64/nvme(force=pmull-eor3,eff=pmull-eor3,streams=8)	oneshot/portable/slice8	1	1.705	0.55
